# step rank user sys sum deadfrac
633 5 192.000000 86.000000 278.000000 0.783810
633 6 222.000000 86.000000 308.000000 0.763249
633 7 554.000000 73.000000 627.000000 0.559969
# 633 mean times: 351.750000 79.375000 431.125000
# 633 balance: 1.046198, expected: 0.100000 (sys: 0.163780, total: 0.828066)
635 0 410.000000 83.000000 493.000000 0.602322
635 1 183.000000 81.000000 264.000000 0.777565
635 2 229.000000 79.000000 308.000000 0.753720
635 3 475.000000 77.000000 552.000000 0.561523
635 4 435.000000 76.000000 511.000000 0.571127
635 5 192.000000 81.000000 273.000000 0.774619
635 6 217.000000 76.000000 293.000000 0.755488
635 7 560.000000 77.000000 637.000000 0.557079
# 635 mean times: 337.625000 78.750000 416.375000
# 635 balance: 1.116623, expected: 0.100000 (sys: 0.088889, total: 0.895827)
637 0 473.000000 80.000000 553.000000 0.597171
637 1 170.000000 83.000000 253.000000 0.779308
637 2 215.000000 81.000000 296.000000 0.754945
637 3 550.000000 72.000000 622.000000 0.550276
637 4 507.000000 74.000000 581.000000 0.550775
637 5 181.000000 82.000000 263.000000 0.775002
637 6 208.000000 82.000000 290.000000 0.752948
637 7 546.000000 71.000000 617.000000 0.551743
# 637 mean times: 356.250000 78.125000 434.375000
# 637 balance: 1.066667, expected: 0.100000 (sys: 0.153600, total: 0.849496)
639 0 479.000000 73.000000 552.000000 0.612209
639 1 183.000000 81.000000 264.000000 0.798852
639 2 219.000000 81.000000 300.000000 0.777204
639 3 551.000000 71.000000 622.000000 0.577572
639 4 513.000000 73.000000 586.000000 0.587657
639 5 181.000000 88.000000 269.000000 0.793258
639 6 203.000000 92.000000 295.000000 0.777325
639 7 533.000000 75.000000 608.000000 0.589519
# 639 mean times: 357.750000 79.250000 437.000000
# 639 balance: 1.034242, expected: 0.100000 (sys: 0.264984, total: 0.819222)
641 0 423.000000 83.000000 506.000000 0.616671
641 1 181.000000 89.000000 270.000000 0.790083
641 2 217.000000 90.000000 307.000000 0.768513
641 3 562.000000 76.000000 638.000000 0.570739
641 4 480.000000 73.000000 553.000000 0.565889
641 5 196.000000 88.000000 284.000000 0.785851
641 6 217.000000 90.000000 307.000000 0.767174
641 7 553.000000 70.000000 623.000000 0.588543
# 641 mean times: 353.625000 82.375000 436.000000
# 641 balance: 1.077413, expected: 0.100000 (sys: 0.242792, total: 0.844037)
643 0 473.000000 83.000000 556.000000 0.596205
643 1 177.000000 85.000000 262.000000 0.781706
643 2 199.000000 89.000000 288.000000 0.758816
643 3 533.000000 74.000000 607.000000 0.562529
643 4 499.000000 81.000000 580.000000 0.561990
643 5 187.000000 87.000000 274.000000 0.775242
643 6 207.000000 89.000000 296.000000 0.756512
643 7 537.000000 75.000000 612.000000 0.572043
# 643 mean times: 351.500000 82.875000 434.375000
# 643 balance: 1.024182, expected: 0.100000 (sys: 0.180995, total: 0.805755)
645 0 404.000000 85.000000 489.000000 0.602701
645 1 174.000000 79.000000 253.000000 0.778765
645 2 207.000000 86.000000 293.000000 0.751474
645 3 559.000000 72.000000 631.000000 0.548448
645 4 502.000000 76.000000 578.000000 0.559848
645 5 173.000000 83.000000 256.000000 0.778271
645 6 212.000000 87.000000 299.000000 0.753581
645 7 484.000000 72.000000 556.000000 0.550241
# 645 mean times: 339.375000 80.000000 419.375000
# 645 balance: 1.137385, expected: 0.100000 (sys: 0.187500, total: 0.901341)
647 0 457.000000 79.000000 536.000000 0.608733
647 1 169.000000 89.000000 258.000000 0.782579
647 2 214.000000 85.000000 299.000000 0.761347
647 3 538.000000 73.000000 611.000000 0.570156
647 4 500.000000 78.000000 578.000000 0.560922
647 5 182.000000 81.000000 263.000000 0.780391
647 6 206.000000 85.000000 291.000000 0.757691
647 7 550.000000 65.000000 615.000000 0.557106
# 647 mean times: 352.000000 79.375000 431.375000
# 647 balance: 1.082386, expected: 0.100000 (sys: 0.302362, total: 0.827586)
649 0 477.000000 76.000000 553.000000 0.596082
649 1 174.000000 87.000000 261.000000 0.779468
649 2 214.000000 85.000000 299.000000 0.751994
649 3 558.000000 72.000000 630.000000 0.549515
649 4 512.000000 84.000000 596.000000 0.564811
649 5 169.000000 86.000000 255.000000 0.778888
649 6 203.000000 89.000000 292.000000 0.753924
649 7 527.000000 73.000000 600.000000 0.579097
# 649 mean times: 354.250000 81.500000 435.750000
# 649 balance: 1.098095, expected: 0.100000 (sys: 0.208589, total: 0.860585)
651 0 472.000000 83.000000 555.000000 0.596184
651 1 172.000000 85.000000 257.000000 0.774471
651 2 201.000000 87.000000 288.000000 0.752060
651 3 472.000000 70.000000 542.000000 0.561148
651 4 521.000000 84.000000 605.000000 0.545783
651 5 180.000000 84.000000 264.000000 0.772151
651 6 205.000000 89.000000 294.000000 0.748168
651 7 471.000000 71.000000 542.000000 0.562390
# 651 mean times: 336.750000 81.625000 418.375000
# 651 balance: 1.036377, expected: 0.100000 (sys: 0.232772, total: 0.831790)
653 0 423.000000 80.000000 503.000000 0.593657
653 1 174.000000 88.000000 262.000000 0.779727
653 2 205.000000 90.000000 295.000000 0.756783
653 3 557.000000 71.000000 628.000000 0.557878
653 4 507.000000 75.000000 582.000000 0.562301
653 5 177.000000 83.000000 260.000000 0.778036
653 6 202.000000 80.000000 282.000000 0.758403
653 7 539.000000 73.000000 612.000000 0.567258
# 653 mean times: 348.000000 80.000000 428.000000
# 653 balance: 1.100575, expected: 0.100000 (sys: 0.237500, total: 0.859813)
655 0 422.000000 75.000000 497.000000 0.602986
655 1 185.000000 79.000000 264.000000 0.784836
655 2 211.000000 86.000000 297.000000 0.761852
655 3 541.000000 72.000000 613.000000 0.575726
655 4 456.000000 78.000000 534.000000 0.564158
655 5 189.000000 81.000000 270.000000 0.779097
655 6 195.000000 89.000000 284.000000 0.760418
655 7 542.000000 73.000000 615.000000 0.574934
# 655 mean times: 342.625000 79.125000 421.750000
# 655 balance: 1.041955, expected: 0.100000 (sys: 0.214850, total: 0.832247)
657 0 491.000000 85.000000 576.000000 0.606773
657 1 170.000000 88.000000 258.000000 0.788073
657 2 208.000000 84.000000 292.000000 0.768612
657 3 499.000000 74.000000 573.000000 0.558780
657 4 532.000000 77.000000 609.000000 0.566078
657 5 193.000000 85.000000 278.000000 0.782219
657 6 208.000000 90.000000 298.000000 0.761543
657 7 546.000000 75.000000 621.000000 0.562986
# 657 mean times: 355.875000 82.250000 438.125000
# 657 balance: 1.056551, expected: 0.100000 (sys: 0.194529, total: 0.828531)
659 0 471.000000 82.000000 553.000000 0.620994
659 1 178.000000 93.000000 271.000000 0.791523
659 2 201.000000 91.000000 292.000000 0.772707
659 3 555.000000 74.000000 629.000000 0.574196
659 4 514.000000 82.000000 596.000000 0.581427
659 5 192.000000 83.000000 275.000000 0.788219
659 6 213.000000 85.000000 298.000000 0.771222
659 7 553.000000 78.000000 631.000000 0.572617
# 659 mean times: 359.625000 83.500000 443.125000
# 659 balance: 1.048314, expected: 0.100000 (sys: 0.227545, total: 0.812412)
661 0 428.000000 84.000000 512.000000 0.609542
661 1 190.000000 81.000000 271.000000 0.785300
661 2 221.000000 83.000000 304.000000 0.762258
661 3 549.000000 82.000000 631.000000 0.572833
661 4 461.000000 80.000000 541.000000 0.577022
661 5 188.000000 92.000000 280.000000 0.782599
661 6 203.000000 90.000000 293.000000 0.763033
661 7 575.000000 72.000000 647.000000 0.572024
# 661 mean times: 351.875000 83.000000 434.875000
# 661 balance: 1.099822, expected: 0.100000 (sys: 0.240964, total: 0.864616)
663 0 469.000000 87.000000 556.000000 0.613577
663 1 169.000000 97.000000 266.000000 0.788059
663 2 213.000000 84.000000 297.000000 0.768559
663 3 581.000000 79.000000 660.000000 0.565779
663 4 521.000000 77.000000 598.000000 0.573898
663 5 200.000000 82.000000 282.000000 0.785427
663 6 217.000000 80.000000 297.000000 0.762419
663 7 491.000000 76.000000 567.000000 0.583735
# 663 mean times: 357.625000 82.750000 440.375000
# 663 balance: 1.152045, expected: 0.100000 (sys: 0.253776, total: 0.894692)
665 0 486.000000 89.000000 575.000000 0.605576
665 1 185.000000 88.000000 273.000000 0.786172
665 2 215.000000 85.000000 300.000000 0.768346
665 3 533.000000 72.000000 605.000000 0.584505
665 4 454.000000 82.000000 536.000000 0.584582
665 5 193.000000 81.000000 274.000000 0.784615
665 6 220.000000 87.000000 307.000000 0.761143
665 7 538.000000 77.000000 615.000000 0.586336
# 665 mean times: 353.000000 82.625000 435.625000
# 665 balance: 1.000000, expected: 0.100000 (sys: 0.205749, total: 0.785079)
667 0 468.000000 76.000000 544.000000 0.610206
667 1 171.000000 90.000000 261.000000 0.786274
667 2 199.000000 89.000000 288.000000 0.767567
667 3 560.000000 69.000000 629.000000 0.565011
667 4 508.000000 74.000000 582.000000 0.571688
667 5 176.000000 89.000000 265.000000 0.786701
667 6 198.000000 97.000000 295.000000 0.763407
667 7 562.000000 74.000000 636.000000 0.565953
# 667 mean times: 355.250000 82.250000 437.500000
# 667 balance: 1.100633, expected: 0.100000 (sys: 0.340426, total: 0.857143)
669 0 465.000000 84.000000 549.000000 0.612638
669 1 179.000000 90.000000 269.000000 0.783685
669 2 208.000000 87.000000 295.000000 0.762657
669 3 571.000000 74.000000 645.000000 0.559814
669 4 495.000000 85.000000 580.000000 0.578850
669 5 195.000000 85.000000 280.000000 0.782656
669 6 219.000000 85.000000 304.000000 0.763188
669 7 549.000000 74.000000 623.000000 0.572397
# 669 mean times: 360.125000 83.000000 443.125000
# 669 balance: 1.088511, expected: 0.100000 (sys: 0.192771, total: 0.848519)
671 0 474.000000 77.000000 551.000000 0.608658
671 1 178.000000 87.000000 265.000000 0.785221
671 2 217.000000 86.000000 303.000000 0.760850
671 3 566.000000 72.000000 638.000000 0.558443
671 4 456.000000 85.000000 541.000000 0.571283
671 5 182.000000 86.000000 268.000000 0.786043
671 6 200.000000 90.000000 290.000000 0.765281
671 7 471.000000 77.000000 548.000000 0.580307
# 671 mean times: 343.000000 82.500000 425.500000
# 671 balance: 1.131195, expected: 0.100000 (sys: 0.218182, total: 0.876616)
673 0 420.000000 81.000000 501.000000 0.603798
673 1 176.000000 83.000000 259.000000 0.784446
673 2 186.000000 86.000000 272.000000 0.764710
673 3 498.000000 64.000000 562.000000 0.565403
673 4 435.000000 77.000000 512.000000 0.577556
673 5 191.000000 82.000000 273.000000 0.781994
673 6 207.000000 78.000000 285.000000 0.765287
673 7 549.000000 74.000000 623.000000 0.572305
# 673 mean times: 332.750000 78.125000 410.875000
# 673 balance: 1.120962, expected: 0.100000 (sys: 0.281600, total: 0.885914)
675 0 442.000000 85.000000 527.000000 0.620576
675 1 192.000000 90.000000 282.000000 0.793151
675 2 224.000000 90.000000 314.000000 0.771633
675 3 584.000000 75.000000 659.000000 0.583960
675 4 534.000000 78.000000 612.000000 0.587993
675 5 194.000000 90.000000 284.000000 0.791388
675 6 216.000000 94.000000 310.000000 0.773868
675 7 498.000000 83.000000 581.000000 0.593850
# 675 mean times: 360.500000 85.625000 446.125000
# 675 balance: 1.087379, expected: 0.100000 (sys: 0.221898, total: 0.845055)
677 0 475.000000 81.000000 556.000000 0.616655
677 1 164.000000 97.000000 261.000000 0.790699
677 2 205.000000 87.000000 292.000000 0.773107
677 3 466.000000 76.000000 542.000000 0.590633
677 4 517.000000 85.000000 602.000000 0.574873
677 5 198.000000 86.000000 284.000000 0.784164
677 6 202.000000 94.000000 296.000000 0.767442
677 7 489.000000 74.000000 563.000000 0.585219
# 677 mean times: 339.500000 85.000000 424.500000
# 677 balance: 1.039764, expected: 0.100000 (sys: 0.270588, total: 0.803298)
679 0 475.000000 79.000000 554.000000 0.603213
679 1 176.000000 85.000000 261.000000 0.781412
679 2 207.000000 81.000000 288.000000 0.763111
679 3 478.000000 70.000000 548.000000 0.567832
679 4 503.000000 84.000000 587.000000 0.561250
679 5 189.000000 81.000000 270.000000 0.779040
679 6 204.000000 87.000000 291.000000 0.758853
679 7 470.000000 64.000000 534.000000 0.571000
# 679 mean times: 337.750000 78.875000 416.625000
# 679 balance: 0.968172, expected: 0.100000 (sys: 0.291601, total: 0.782478)
681 0 435.000000 80.000000 515.000000 0.593053
681 1 176.000000 86.000000 262.000000 0.782274
681 2 201.000000 81.000000 282.000000 0.765288
681 3 568.000000 72.000000 640.000000 0.557068
681 4 513.000000 79.000000 592.000000 0.563537
681 5 189.000000 86.000000 275.000000 0.777859
681 6 202.000000 90.000000 292.000000 0.759627
681 7 479.000000 73.000000 552.000000 0.576637
# 681 mean times: 345.375000 80.875000 426.250000
# 681 balance: 1.134998, expected: 0.100000 (sys: 0.222566, total: 0.886804)
683 0 483.000000 85.000000 568.000000 0.216118
683 1 162.000000 98.000000 260.000000 0.278023
683 2 204.000000 96.000000 300.000000 0.270215
683 3 512.000000 77.000000 589.000000 0.199780
683 4 534.000000 91.000000 625.000000 0.200546
683 5 176.000000 95.000000 271.000000 0.276107
683 6 203.000000 93.000000 296.000000 0.270220
683 7 510.000000 76.000000 586.000000 0.197698
# 683 mean times: 348.000000 88.875000 436.875000
# 683 balance: 1.068966, expected: 0.100000 (sys: 0.247539, total: 0.835479)
685 0 427.000000 86.000000 513.000000 0.610306
685 1 170.000000 93.000000 263.000000 0.793091
685 2 197.000000 94.000000 291.000000 0.772118
685 3 559.000000 76.000000 635.000000 0.568926
685 4 481.000000 80.000000 561.000000 0.570285
685 5 177.000000 88.000000 265.000000 0.788851
685 6 208.000000 88.000000 296.000000 0.768270
685 7 558.000000 72.000000 630.000000 0.574549
# 685 mean times: 347.125000 84.625000 431.750000
# 685 balance: 1.120634, expected: 0.100000 (sys: 0.259970, total: 0.861610)
687 0 490.000000 83.000000 573.000000 0.624456
687 1 188.000000 90.000000 278.000000 0.796640
687 2 216.000000 87.000000 303.000000 0.776813
687 3 478.000000 79.000000 557.000000 0.585324
687 4 517.000000 85.000000 602.000000 0.595886
687 5 198.000000 88.000000 286.000000 0.794253
687 6 203.000000 94.000000 297.000000 0.777496
687 7 574.000000 79.000000 653.000000 0.584340
# 687 mean times: 358.000000 85.625000 443.625000
# 687 balance: 1.078212, expected: 0.100000 (sys: 0.175182, total: 0.845309)
689 0 431.000000 89.000000 520.000000 0.616689
689 1 176.000000 98.000000 274.000000 0.788046
689 2 227.000000 88.000000 315.000000 0.767575
689 3 587.000000 76.000000 663.000000 0.564423
689 4 510.000000 84.000000 594.000000 0.582578
689 5 180.000000 94.000000 274.000000 0.787316
689 6 213.000000 91.000000 304.000000 0.767540
689 7 484.000000 76.000000 560.000000 0.587058
# 689 mean times: 351.000000 87.000000 438.000000
# 689 balance: 1.170940, expected: 0.100000 (sys: 0.252874, total: 0.888128)
691 0 463.000000 72.000000 535.000000 0.620575
691 1 183.000000 87.000000 270.000000 0.788265
691 2 214.000000 87.000000 301.000000 0.768709
691 3 512.000000 66.000000 578.000000 0.565355
691 4 516.000000 79.000000 595.000000 0.576894
691 5 182.000000 88.000000 270.000000 0.785694
691 6 211.000000 84.000000 295.000000 0.765331
691 7 552.000000 76.000000 628.000000 0.570895
# 691 mean times: 354.125000 79.875000 434.000000
# 691 balance: 1.044829, expected: 0.100000 (sys: 0.275430, total: 0.824885)
693 0 472.000000 86.000000 558.000000 0.608179
693 1 166.000000 91.000000 257.000000 0.789269
693 2 191.000000 90.000000 281.000000 0.768671
693 3 562.000000 72.000000 634.000000 0.564531
693 4 533.000000 77.000000 610.000000 0.557142
693 5 173.000000 91.000000 264.000000 0.788832
693 6 204.000000 85.000000 289.000000 0.770815
693 7 560.000000 74.000000 634.000000 0.566586
# 693 mean times: 357.625000 83.250000 440.875000
# 693 balance: 1.107305, expected: 0.100000 (sys: 0.228228, total: 0.855118)
695 0 489.000000 77.000000 566.000000 0.612947
695 1 164.000000 99.000000 263.000000 0.787591
695 2 185.000000 106.000000 291.000000 0.767602
695 3 562.000000 79.000000 641.000000 0.558778
695 4 528.000000 83.000000 611.000000 0.578117
695 5 169.000000 100.000000 269.000000 0.786341
695 6 213.000000 80.000000 293.000000 0.768666
695 7 584.000000 69.000000 653.000000 0.561422
# 695 mean times: 361.750000 86.625000 448.375000
# 695 balance: 1.161023, expected: 0.100000 (sys: 0.427128, total: 0.869808)
697 0 488.000000 86.000000 574.000000 0.613648
697 1 181.000000 86.000000 267.000000 0.791257
697 2 217.000000 88.000000 305.000000 0.768345
697 3 585.000000 72.000000 657.000000 0.576889
697 4 487.000000 73.000000 560.000000 0.577694
697 5 179.000000 92.000000 271.000000 0.789055
697 6 208.000000 95.000000 303.000000 0.770012
697 7 576.000000 78.000000 654.000000 0.554155
# 697 mean times: 365.125000 83.750000 448.875000
# 697 balance: 1.111948, expected: 0.100000 (sys: 0.274627, total: 0.868839)
699 0 478.000000 85.000000 563.000000 0.620373
699 1 182.000000 87.000000 269.000000 0.793703
699 2 217.000000 93.000000 310.000000 0.773249
699 3 560.000000 70.000000 630.000000 0.581917
699 4 513.000000 87.000000 600.000000 0.588244
699 5 191.000000 93.000000 284.000000 0.791254
699 6 208.000000 93.000000 301.000000 0.772662
699 7 512.000000 77.000000 589.000000 0.569803
# 699 mean times: 357.625000 85.625000 443.250000
# 699 balance: 1.056973, expected: 0.100000 (sys: 0.268613, total: 0.814439)
701 0 485.000000 81.000000 566.000000 0.612895
701 1 172.000000 89.000000 261.000000 0.789670
701 2 225.000000 87.000000 312.000000 0.762858
701 3 576.000000 74.000000 650.000000 0.563562
701 4 510.000000 86.000000 596.000000 0.572209
701 5 194.000000 89.000000 283.000000 0.783088
701 6 213.000000 93.000000 306.000000 0.765737
701 7 579.000000 78.000000 657.000000 0.565261
# 701 mean times: 369.250000 84.625000 453.875000
# 701 balance: 1.102234, expected: 0.100000 (sys: 0.224520, total: 0.872487)
703 0 498.000000 81.000000 579.000000 0.628504
703 1 189.000000 92.000000 281.000000 0.796550
703 2 219.000000 93.000000 312.000000 0.778144
703 3 580.000000 75.000000 655.000000 0.580158
703 4 535.000000 80.000000 615.000000 0.586338
703 5 194.000000 94.000000 288.000000 0.794276
